movieId,title,genres
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
34338,"Aristocrats, The (2005)",Comedy|Documentary
60766,Man on Wire (2008),Documentary
47999,Jesus Camp (2006),Documentary|Drama
33154,Enron: The Smartest Guys in the Room (2005),Documentary
556,"War Room, The (1993)",Documentary
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
80906,Inside Job (2010),Documentary
3077,42 Up (1998),Documentary
3142,U2: Rattle and Hum (1988),Documentary|Musical
48322,Jackass Number Two (2006),Comedy|Documentary
4304,Startup.com (2001),Documentary
1192,Paris Is Burning (1990),Documentary
206,Unzipped (1995),Documentary
6062,Lost in La Mancha (2002),Documentary
1827,"Big One, The (1997)",Comedy|Documentary
7836,Woodstock (1970),Documentary|Musical
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War
8581,Pirates of Silicon Valley (1999),Documentary|Drama
5325,Dogtown and Z-Boyz (2001),Documentary
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
59126,Religulous (2008),Comedy|Documentary
116,Anne Frank Remembered (1995),Documentary
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
34153,Murderball (2005),Documentary
77658,Cosmos (1980),Documentary
5385,"Last Waltz, The (1978)",Documentary
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
44788,This Film Is Not Yet Rated (2006),Documentary
45928,Who Killed the Electric Car? (2006),Documentary
2330,Hands on a Hard Body (1996),Comedy|Documentary
71282,"Food, Inc. (2008)",Documentary
37240,Why We Fight (2005),Documentary
7566,28 Up (1985),Documentary
27873,Metallica: Some Kind of Monster (2004),Documentary
3327,Beyond the Mat (1999),Documentary
99,Heidi Fleiss: Hollywood Madam (1995),Documentary
9018,Control Room (2004),Documentary|War
85774,Senna (2010),Documentary
3653,"Endless Summer, The (1966)",Documentary
27878,Born into Brothels (2004),Documentary
38304,No Direction Home: Bob Dylan (2005),Documentary
46850,Wordplay (2006),Documentary
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
71462,"Cove, The (2009)",Documentary
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
5670,Comedian (2002),Comedy|Documentary
1856,Kurt & Courtney (1998),Documentary
33639,Mad Hot Ballroom (2005),Children|Documentary
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
443,"Endless Summer 2, The (1994)",Adventure|Documentary
5483,"Kid Stays in the Picture, The (2002)",Documentary
3989,One Day in September (1999),Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
5288,"Atomic Cafe, The (1982)",Documentary|War
96488,Searching for Sugar Man (2012),Documentary
7484,Gimme Shelter (1970),Documentary
6780,"Brief History of Time, A (1991)",Documentary
50851,Cocaine Cowboys (2006),Documentary
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
26471,Eddie Murphy Delirious (1983),Comedy|Documentary
93721,Jiro Dreams of Sushi (2011),Documentary
71450,Capitalism: A Love Story (2009),Documentary
67665,Anvil! The Story of Anvil (2008),Documentary|Musical
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
7932,Dark Days (2000),Documentary
3539,"Filth and the Fury, The (2000)",Documentary
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
3859,"Eyes of Tammy Faye, The (2000)",Documentary
8011,"Weather Underground, The (2002)",Documentary
4515,Imagine: John Lennon (1988),Documentary
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
5137,Scratch (2001),Documentary
6963,Devil's Playground (2002),Documentary
52767,21 Up (1977),Documentary
1865,Wild Man Blues (1997),Documentary
58376,Zeitgeist: The Movie (2007),Documentary|War
3718,American Pimp (1999),Documentary
27850,"Yes Men, The (2003)",Documentary
6772,To Be and to Have (Être et avoir) (2002),Documentary
4350,Forgotten Silver (1996),Comedy|Documentary
50658,49 Up (2005),Documentary
44633,"Devil and Daniel Johnston, The (2005)",Documentary
60333,Encounters at the End of the World (2008),Documentary
759,Maya Lin: A Strong Clear Vision (1994),Documentary
27879,DiG! (2004),Documentary
6612,Brother's Keeper (1992),Documentary
1310,Hype! (1996),Documentary
59731,"Bigger, Stronger, Faster* (2008)",Documentary
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
81156,Jackass 3D (2010),Action|Comedy|Documentary
50740,Seven Up! (1964),Documentary
8998,That's Entertainment (1974),Documentary
5643,Powaqqatsi (1988),Documentary
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
6269,Stevie (2002),Documentary
602,"Great Day in Harlem, A (1994)",Documentary
26712,35 Up (1991),Documentary
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
3281,"Brandon Teena Story, The (1998)",Documentary
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
27882,Riding Giants (2004),Documentary
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
5059,Little Dieter Needs to Fly (1997),Documentary
6598,Step Into Liquid (2002),Documentary
68522,Earth (2007),Documentary
4217,4 Little Girls (1997),Documentary
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
6667,Waco: The Rules of Engagement (1997),Documentary
80862,Catfish (2010),Documentary|Mystery
1169,American Dream (1990),Documentary
7225,Pumping Iron (1977),Documentary
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
71131,"Most Hated Family in America, The (2007)",Documentary
48698,Deliver Us from Evil (2006),Documentary
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
55071,No End in Sight (2007),Documentary
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
5101,Richard Pryor Here and Now (1983),Comedy|Documentary
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary
96606,Samsara (2011),Documentary
81158,Restrepo (2010),Documentary|War
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
6306,I Am Trying to Break Your Heart (2002),Documentary
32302,"League of Ordinary Gentlemen, A (2004)",Documentary
55176,In the Shadow of the Moon (2007),Documentary
56563,Helvetica (2007),Documentary
59143,Super High Me (2007),Comedy|Documentary
5735,Faces of Death (1978),Documentary|Horror
7096,Rivers and Tides (2001),Documentary
5932,Burden of Dreams (1982),Documentary
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
7979,Monterey Pop (1968),Documentary|Musical
49132,Shut Up & Sing (2006),Documentary
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary
2659,It Came from Hollywood (1982),Comedy|Documentary
7124,Grass (1999),Documentary
6327,"Decade Under the Influence, A (2003)",Documentary
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
93040,"Civil War, The (1990)",Documentary|War
3338,For All Mankind (1989),Documentary
26524,"Times of Harvey Milk, The (1984)",Documentary
8264,Grey Gardens (1975),Documentary
58191,Taxi to the Dark Side (2007),Documentary
46347,Metal: A Headbanger's Journey (2005),Documentary
4711,Theremin: An Electronic Odyssey (1993),Documentary
80185,GasLand (2010),Documentary
50742,7 Plus Seven (1970),Documentary
26163,Don't Look Back (1967),Documentary|Musical
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
31689,Inside Deep Throat (2005),Documentary
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
74152,Zach Galifianakis: Live at the Purple Onion (2006),Comedy|Documentary
6368,Cinemania (2002),Documentary
43652,"Comedians of Comedy, The (2005)",Comedy|Documentary
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
2323,"Cruise, The (1998)",Documentary
6945,My Architect: A Son's Journey (2003),Documentary
70862,It Might Get Loud (2008),Documentary
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
150,Apollo 13 (1995),Adventure|Drama|IMAX
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
590,Dances with Wolves (1990),Adventure|Drama|Western
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
3578,Gladiator (2000),Action|Adventure|Drama
153,Batman Forever (1995),Action|Adventure|Comedy|Crime
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
736,Twister (1996),Action|Adventure|Romance|Thriller
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
316,Stargate (1994),Action|Adventure|Sci-Fi
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
733,"Rock, The (1996)",Action|Adventure|Thriller
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
10,GoldenEye (1995),Action|Adventure|Thriller
208,Waterworld (1995),Action|Adventure|Sci-Fi
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
3793,X-Men (2000),Action|Adventure|Sci-Fi
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
434,Cliffhanger (1993),Action|Adventure|Thriller
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2,Jumanji (1995),Adventure|Children|Fantasy
95,Broken Arrow (1996),Action|Adventure|Thriller
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
1259,Stand by Me (1986),Adventure|Drama
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
442,Demolition Man (1993),Action|Adventure|Sci-Fi
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
368,Maverick (1994),Adventure|Comedy|Western
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
3052,Dogma (1999),Adventure|Comedy|Fantasy
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1370,Die Hard 2 (1990),Action|Adventure|Thriller
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
2640,Superman (1978),Action|Adventure|Sci-Fi
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
653,Dragonheart (1996),Action|Adventure|Fantasy
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1552,Con Air (1997),Action|Adventure|Thriller
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
158,Casper (1995),Adventure|Children
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1204,Lawrence of Arabia (1962),Adventure|Drama|War
49272,Casino Royale (2006),Action|Adventure|Thriller
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
2470,Crocodile Dundee (1986),Adventure|Comedy
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
3418,Thelma & Louise (1991),Adventure|Crime|Drama
494,Executive Decision (1996),Action|Adventure|Thriller
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
59315,Iron Man (2008),Action|Adventure|Sci-Fi
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
5218,Ice Age (2002),Adventure|Animation|Children|Comedy
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1275,Highlander (1986),Action|Adventure|Fantasy
2947,Goldfinger (1964),Action|Adventure|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
44,Mortal Kombat (1995),Action|Adventure|Fantasy
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2105,Tron (1982),Action|Adventure|Sci-Fi
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
68954,Up (2009),Adventure|Animation|Children|Drama
2193,Willow (1988),Action|Adventure|Fantasy
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1287,Ben-Hur (1959),Action|Adventure|Drama
2021,Dune (1984),Adventure|Sci-Fi
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
3702,Mad Max (1979),Action|Adventure|Sci-Fi
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1367,101 Dalmatians (1996),Adventure|Children|Comedy
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
2871,Deliverance (1972),Adventure|Drama|Thriller
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
455,Free Willy (1993),Adventure|Children|Drama
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
3489,Hook (1991),Adventure|Comedy|Fantasy
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1967,Labyrinth (1986),Adventure|Fantasy|Musical
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
2140,"Dark Crystal, The (1982)",Adventure|Fantasy
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
170,Hackers (1995),Action|Adventure|Crime|Thriller
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
34405,Serenity (2005),Action|Adventure|Sci-Fi
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
362,"Jungle Book, The (1994)",Adventure|Children|Romance
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
1831,Lost in Space (1998),Action|Adventure|Sci-Fi
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
2949,Dr. No (1962),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
2366,King Kong (1933),Action|Adventure|Fantasy|Horror
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
2872,Excalibur (1981),Adventure|Fantasy
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
7458,Troy (2004),Action|Adventure|Drama|War
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
316,Stargate (1994),Action|Adventure|Sci-Fi
1214,Alien (1979),Horror|Sci-Fi
541,Blade Runner (1982),Action|Sci-Fi|Thriller
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
208,Waterworld (1995),Action|Adventure|Sci-Fi
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
3793,X-Men (2000),Action|Adventure|Sci-Fi
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1584,Contact (1997),Drama|Sci-Fi
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
1653,Gattaca (1997),Drama|Sci-Fi|Thriller
442,Demolition Man (1993),Action|Adventure|Sci-Fi
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
1676,Starship Troopers (1997),Action|Sci-Fi
2640,Superman (1978),Action|Adventure|Sci-Fi
173,Judge Dredd (1995),Action|Crime|Sci-Fi
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi
3527,Predator (1987),Action|Sci-Fi|Thriller
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
1199,Brazil (1985),Fantasy|Sci-Fi
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
435,Coneheads (1993),Comedy|Sci-Fi
196,Species (1995),Horror|Sci-Fi
3994,Unbreakable (2000),Drama|Sci-Fi
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
6502,28 Days Later (2002),Action|Horror|Sci-Fi
59315,Iron Man (2008),Action|Adventure|Sci-Fi
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
3033,Spaceballs (1987),Comedy|Sci-Fi
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
